"Attr1"	"Attr2"	"Attr3"	"Attr4"	"Attr5"	"Attr6"	"Attr7"	"Attr8"	"Attr9"	"Attr10"	"Attr11"	"Attr12"	"Attr13"	"Attr14"	"Attr15"	"Attr16"	"Attr17"	"Attr18"	"Attr19"	"Attr20"	"Attr21"	"Attr22"	"Attr23"	"Attr24"	"Attr25"	"Attr26"	"Attr27"	"Attr28"	"Attr29"	"Attr30"	"Attr31"	"Attr32"	"Attr33"	"Attr34"	"Attr35"	"Attr36"	"Attr37"	"Attr38"	"Attr39"	"Attr40"	"Attr41"	"Attr42"	"Attr43"	"Attr44"	"Attr45"	"Attr46"	"Attr47"	"Attr48"	"Attr49"	"Attr50"	"Attr51"	"Attr52"	"Attr53"	"Attr54"	"Attr55"	"Attr56"	"Attr57"	"Attr58"	"Attr59"	"Attr60"	"Attr61"	"Attr62"	"Attr63"	"Attr64"	"class"
0.039685	0.5441	0.0085948	1.0205	-48.546	0.25667	0.047356	0.83529	0.99614	0.45448	0.047356	0.11307	0.04508	0.047356	2124.4	0.17181	1.8379	0.047356	0.022837	49.409	0.823	0.057037	0.019137	0.32331	0.45448	0.15771	0.27399	0.01501	4.4485	0.25422	0.022837	73.434	4.9705	0.10483	0.057037	2.1576	1.1709	0.57976	0.027505	0.046137	0.1734	0.027505	71.83	22.421	0.14137	0.35028	49.218	0.010911	0.0052617	0.78553	0.41881	0.20119	0.79372	1.0125	241.42	-0.0038725	0.087319	1.0039	0.27567	7.3873	16.279	73.718	4.9513	3.6215	FALSE
0.015983	0.84483	0.036178	1.0491	-69.18	0	0.0174	0.18367	1.5826	0.15517	0.049107	0.023637	0.019556	0.0174	9963.2	0.036635	1.1837	0.0174	0.010994	74.259	1.2002	0.046116	0.010099	0.046384	0.11427	0.034957	1.4544	0.15895	4.1043	0.53344	0.019757	174.83	2.1041	1.8334	0.045785	1.598	4.1463	0.26378	0.02893	0.013355	0.47198	0.029139	175.85	101.59	0.049638	0.45075	75.875	0.032565	0.020577	0.91417	0.73614	0.47527	0.68176	1.1589	460	0.028922	0.103	0.96928	0.69995	4.9152	3.5928	169.78	2.1499	6.9534	TRUE
0.12595	0.54215	0.18759	1.3495	-36.227	0.13747	0.16261	0.84406	2.93	0.45761	0.18344	0.30295	0.069861	0.16261	966.76	0.37755	1.8445	0.16261	0.055499	56.248	0.95599	0.17517	0.042988	0.36621	0.37787	0.30994	8.4119	0.68112	3.6304	0.18409	0.057522	71.198	5.1691	5.1177	0.17816	2.9581	80.903	0.46098	0.060806	0.025742	0.083183	0.059787	88.515	32.267	0.27895	0.86693	59.891	0.13309	0.045425	1.3361	0.53677	0.19506	1.6616	1.6738	801	0.060826	0.27524	0.93797	0.0073695	6.4891	11.312	66.868	5.4586	10.639	TRUE
-0.01647	0.86887	0.14955	1.6777	-11.364	-0.13005	0.003223	0.11262	1.0813	0.097848	0.003223	0.014603	0.024112	0.003223	9924	0.03678	1.1509	0.003223	0.002431	51.501	24.055	0.005058	-0.012427	-0.1188	0.097848	0.014115	0.041265	0.23746	5.169	0.64091	0.002431	65.714	5.5544	0.005821	0.005058	1.3772	0.28266	0.74604	0.003816	0.089513	0.84533	0.003816	96.517	45.017	-0.088073	0.83025	55.688	-0.023676	-0.017864	0.4261	0.22067	0.18004	0.15537	1.1846	22070	0.075192	-0.16832	0.92481	6.6245	7.0873	8.1081	60.773	6.006	2.1045	FALSE
0.006156	0.73425	0.026132	1.1038	-138.51	0.068753	0.00547	0.3109	1.0647	0.22828	0.00547	0.021737	0.010717	0.00547	48101	0.007588	1.3619	0.00547	0.010521	150.19	0.84728	0.010061	0.011841	0.084309	0.22828	0.008523	0.20605	0.036183	5.2604	1.3583	0.010521	188.11	1.9403	0.013703	0.010061	0.557	0.13232	0.71088	0.019352	0.11178	2.3753	0.019352	175.27	25.082	0.028776	0.25374	159.91	0.00996	0.019157	0.37832	0.25165	0.51538	0.31608	0.9843	4759.6	0.060809	0.026967	0.93919	2.1141	2.4302	14.552	176.67	2.0659	0.71987	FALSE
-0.021218	0.64165	0.11943	2.6687	29.631	-0.018436	-0.025405	0.12695	1.0751	0.081456	-0.025405	-0.35498	0.013332	-0.025405	27263	0.013388	1.5585	-0.025405	-0.039428	40.295	1.302	0.061066	-0.032929	-0.020348	0.081456	0.019914	1.0189	0.14763	4.5762	0.93755	-0.039428	43.586	8.3742	0.09517	0.061066	0.66914	0.21026	0.65154	0.094772	0.54919	0.22191	0.094772	85.93	45.635	-0.29828	1.6748	43.321	0.02707	0.042012	0.29767	0.071569	0.11941	0.10069	0.80536	4501.5	0.069865	-0.26048	0.93013	6.9987	9.0583	7.9983	40.541	9.0032	0.79647	FALSE
-0.52486	0.54195	-0.2853	0.39244	264.26	-0.02052	-0.56073	0.84519	1.3475	0.45805	-0.12789	-1.1941	-0.39525	-0.56073	-371.41	-0.98273	1.8452	-0.56073	-0.41613	8.8649	1.2517	-0.13714	-0.38951	-0.65971	-0.017414	-0.91655	-0.31684	-0.34975	5.6778	0.35484	-0.39452	135.46	3.0075	2.6059	-0.0039772	1.3475	6.7654	0.48045	-0.0029516	0.14941	-0.16573	-0.10177	30.913	22.048	-16.038	0.32275	8.4582	-0.16527	-0.12265	0.34004	0.46958	0.3325	0.56153	0.58899	-135860	0.06099	-1.1459	1.3693	0.048907	41.174	16.555	127.2	2.8695	1.6519	FALSE
0.031174	0.62688	-0.069171	0.80551	-57.232	0	0.031591	0.56253	1.6174	0.35264	0.062921	0.088827	0.019533	0.031591	7242.9	0.050394	1.5952	0.031591	0.019533	38.799	1.049	0.061537	0.019274	-0.053132	-0.10174	0.049728	1.9642	-0.096944	5.1659	0.3876	0.037336	82.145	4.458	2.5291	0.037076	1.6174	0.50513	0.57943	0.022924	0.030826	0.33957	0.038048	62.177	23.378	0.18132	0.3221	39.579	0.061537	0.038048	0.45699	0.35565	0.22432	0.49423	0.81206	-10136	0.022924	0.0884	0.99966	0.64309	9.4075	15.613	80.261	4.5476	2.2667	TRUE
-0.091593	0.76192	-0.15193	0.75491	-40.365	-0.22869	-0.091593	0.31248	2.8754	0.23808	-0.06829	-0.14776	-0.014731	-0.091593	-6565.5	-0.055594	1.3125	-0.091593	-0.031854	21.848	1.1765	-0.069497	-0.031854	0.12847	-0.16712	-0.055594	-2.9823	-0.28555	3.7903	0.25249	-0.023749	76.772	4.7543	3.868	-0.071695	2.8754	4.5631	0.30292	-0.024934	0.059332	-1.2535	-0.024169	54.733	32.885	-0.53217	0.47726	21.316	-0.11873	-0.041292	0.61418	0.61988	0.21033	0.44749	0.56935	-937.33	-0.024934	-0.38471	-0.041292	0.27231	16.707	11.099	78.686	4.6387	5.4045	FALSE
0.098607	0.39009	0.023867	1.0645	-3.2981	0.40116	0.098607	1.5635	1.0117	0.60991	0.098607	0.26644	0.020644	0.098607	683.33	0.53415	2.5635	0.098607	0.0097697	4.0238	1.0587	0.10233	0.0097697	0.40116	0.60991	0.53415	0.10257	0.039382	3.6258	0.027889	0.0097697	13.54	26.956	0.26232	0.10233	10.1	14.135	0.62991	0.010138	0.30154	0.06047	0.010138	10.211	6.1872	0.88622	0.76384	4.0709	-0.0074319	-0.00073633	1.0099	0.37009	0.037097	1.0064	1.0394	100.84	0.011581	0.16167	0.98842	0.032791	90.711	58.993	13.384	27.272	16.654	FALSE
0.17284	0.58506	-0.042973	0.92147	-19.922	0	0.19263	0.70889	5.3875	0.41474	0.19263	0.35202	0.035754	0.19263	1108.6	0.32925	1.7092	0.19263	0.035754	16.159	0.99989	0.2192	0.032082	0.40237	0.35545	0.29542	8.1495	-0.08668	3.7053	0.08141	0.040746	41.067	9.4756	8.8626	0.22748	5.4047	9.8639	0.44168	0.042223	0.2776	0.088969	0.040686	23.87	7.7108	0.72464	0.71348	16.79	0.2192	0.040686	0.86186	0.54721	0.10553	0.83658	0.89092	-218	0.097252	0.41674	0.90456	0.064952	22.588	47.336	37.073	9.8455	10.867	TRUE
0.74793	0.44388	0.18106	1.6762	8.1644	-1.5134	0.76123	1.2527	7.6226	0.55604	0.76308	2.843	0.14058	0.76123	151.2	2.4141	2.2529	0.76123	0.099866	1.5483	1.1642	0.75463	0.098121	0.11982	-0.76555	2.3841	407.86	0.32854	2.055	0.044211	0.099947	14.9	25.651	15.473	1.0637	7.631	2.3635	0.73225	0.13955	0.39914	0.013894	0.098999	16.373	14.825	23.131	0.51991	1.7994	0.44432	0.05829	1.0111	0.26775	0.040823	1.009	1.3287	20.55	0.13953	1.3451	0.90001	0.31691	235.74	24.62	12.821	28.469	13.831	TRUE
-0.023171	0.93047	0.14774	1.2312	23585	-0.040464	-0.026105	0.074722	7.439	0.069527	0.012265	-0.040853	4.6867e-05	-0.026105	974110	0.0003747	1.0747	-0.026105	-0.0035092	22.931	0.92349	-0.0073831	-0.0031147	-0.080785	0.065843	0.0035281	-0.19242	0.69272	4.1327	0.11472	-0.0017019	31.395	11.7	8.0351	0.010196	7.439	1.1184	0.35509	0.0013707	0.13027	1.6264	-0.00099247	34.517	11.586	-0.049578	0.49981	22.816	-0.033836	-0.0045485	0.84551	0.63898	0.085467	0.326	1.665	2005.2	0.0013707	-0.33326	1.0102	4.1073	15.917	31.504	31.352	11.642	34.88	FALSE
0.20721	0.27187	0.415	9.2551	191.65	0	0.20721	2.6782	1.021	0.72813	0.22306	4.1219	0.25269	0.20721	384.62	0.94898	3.6782	0.20721	0.20295	4.4168	1.0049	0.21854	0.20295	0.51452	0.61265	0.94898	13.789	0.77609	3.6737	0.10945	0.21806	22.889	15.946	2.9486	0.21938	1.021	2.0438	0.94973	0.21486	3.243	0.033648	0.21404	108.05	103.63	16.772	9.0094	5.6255	0.16775	0.1643	1.7113	0.050272	0.062711	1.3617	1.7761	1957.7	0.21486	0.28459	0.79931	0.30435	82.64	3.5222	17.971	20.31	1.9094	FALSE
-0.21547	0.81323	-0.42446	0.4636	-156.63	-0.24249	-0.21547	0.22966	1.3383	0.18677	-0.020791	-0.2723	-0.16101	-0.21547	-1377.6	-0.26496	1.2297	-0.21547	-0.16101	70.785	1.0378	-0.14112	-0.16101	-0.82142	-0.2619	-0.26496	-1.3929	-0.67042	4.5697	0.58399	-0.1339	229.32	1.9925	1.9388	-0.1726	1.4626	8.9408	0.19877	-0.12897	0.04261	-0.19209	-0.10545	90.859	20.074	-0.83024	0.37059	60.081	-0.14112	-0.10545	0.4511	0.79131	0.50188	0.29499	0.31395	-15761	0.058882	-1.1537	0.90616	0.06427	5.1565	18.183	215.82	1.6912	2.1138	TRUE
-0.083078	0.56799	0.16094	1.3048	-59.742	0.2495	-0.083078	0.6988	0.92979	0.39691	-0.083078	-0.15734	-0.003899	-0.083078	-39832	-0.0091634	1.7606	-0.083078	-0.062236	82.336	1.3912	-0.087563	-0.062236	0.2495	0.39691	-0.0091634	-0.6099	0.5174	3.9889	0.40836	-0.062236	134.24	2.7191	-0.15416	-0.087563	1.3657	9.6991	0.4369	-0.065595	0.2046	-1.9272	-0.065595	158.84	76.504	-0.27589	0.7345	76.555	-0.16544	-0.12393	1.2129	0.52801	0.36777	1.276	1.4046	1569	-0.075516	-0.20931	1.0755	0.10074	4.433	4.771	144.37	2.5282	4.2915	FALSE
-0.003354	0.35345	-0.030018	0.81853	-98.433	0	-0.003354	1.8293	0.38195	0.64655	0.021421	-0.020276	0.08173	-0.003354	4132.7	0.08832	2.8293	-0.003354	-0.0087813	93.073	1.2834	0.018822	-0.0087813	-0.069595	0.62619	0.08832	0.75973	-0.034718	3.4906	0.9238	0.046928	119.97	3.0424	1.4238	-0.12131	0.38195	0.25559	0.79523	-0.3176	0.0081008	0.22066	0.049279	128.11	35.036	-0.034437	0.22974	70.638	-0.015749	-0.041232	0.38308	0.16542	0.32869	0.7478	0.91977	-92.898	-0.3176	-0.0051876	1.0064	0.22997	3.9216	10.418	158.08	2.309	0.44176	FALSE
0.0087994	0.66261	-0.11698	0.78814	-3047.9	0	0.01182	0.50917	7.0743	0.33739	0.033497	0.021406	0.0016708	0.01182	20462	0.017838	1.5092	0.01182	0.0016708	7.2188	0.91751	0.028688	0.0012439	0.17131	0.26516	0.01328	1.3234	-0.20712	4.0466	0.09046	0.0033934	30.493	12.004	10.003	-0.067426	7.0743	2.6735	0.44783	-0.0095311	0.04495	0.76992	0.0040552	21.173	13.954	0.062892	0.53475	7.7047	0.028688	0.0040552	0.65677	0.55217	0.083305	0.59734	0.79288	-1302.2	0.065711	0.026081	0.94001	0.32736	50.562	26.157	28.489	12.812	12.525	FALSE
0.064672	0.84279	0.13024	1.1634	-48.334	0	0.090425	0.18654	2.1209	0.15721	0.19073	0.11343	0.051928	0.090425	2793.1	0.13068	1.1865	0.090425	0.042636	68.14	1.2846	0.10604	0.030493	0.13415	0.15416	0.10012	1.0572	1.795	4.2152	0.38645	0.042636	144.03	2.5343	2.3972	0.10058	2.1209	228.45	0.15954	0.047422	0.032709	0.2234	0.05	155.12	86.983	0.16334	0.66672	71.532	0.086336	0.040708	1.1004	0.7972	0.39459	2.1667	2.1987	2137.8	0.047422	0.41137	0.95976	0.014799	5.3566	4.1962	137.2	2.6604	29.23	FALSE
-0.45602	0.86863	-0.0054884	0.98055	-38.236	-1.53	-0.45602	0.15124	1.0864	0.13137	-0.39621	-1.6163	-0.33443	-0.45602	-872.64	-0.41827	1.1512	-0.45602	-0.41976	48.515	0.56665	-0.39662	-0.41976	-0.53448	-0.87605	-0.41827	-6.6315	-0.0075874	3.6752	0.76271	-0.37969	68.286	5.3452	1.7361	-0.42166	1.0864	0.27012	0.62095	-0.38813	0.14344	-0.095267	-0.36508	79.349	30.834	-3.158	0.46873	34.95	-0.48931	-0.45041	0.31848	0.28213	0.18708	0.18161	0.85843	-25.979	-0.38813	-3.4713	1.409	3.7268	7.5234	11.838	94.79	3.8506	1.5019	FALSE
-0.6999	0.80685	-0.15924	0.77117	-213.19	-0.61501	-0.70204	0.23939	0.32752	0.19315	-0.68671	-1.0089	-1.8649	-0.70204	-482.15	-0.75702	1.2394	-0.70204	-2.1435	416.16	0.8313	-0.69187	-2.1369	-1.2116	-0.10673	-0.75436	-45.122	-0.34366	3.4712	2.1079	-2.1164	254.09	1.4365	1.2389	-0.67209	0.32752	1.5857	0.29607	-2.052	0.17491	-0.044778	-2.1124	462.4	46.236	-1.8742	0.23453	136.35	-0.78312	-2.391	0.6651	0.69587	0.69614	0.41684	0.63896	-471.27	-2.0521	-3.6236	3.0942	0.53285	0.87707	7.8943	775.5	0.47066	0.70683	FALSE
0.027375	0.81857	-0.053291	0.93083	-76.864	0	0.027375	0.22164	2.5751	0.18143	0.047991	0.035533	0.087994	0.027375	1318.6	0.27682	1.2216	0.027375	0.010631	38.242	1.537	0	0.010631	0.083209	0.17062	0.27682	0	-0.18838	3.6651	0.29755	0.024101	151.43	2.4104	2.2686	0.0055009	2.5751	10.519	0.22395	0.0021362	0.10799	0.13696	0	89.852	51.61	0.10146	0.58062	53.032	-0.19922	-0.077363	0.87606	0.77041	0.41487	0.64135	0.79168	-246.46	0.27888	0.15089	0.73003	0.23438	9.5444	7.0723	109.2	3.3426	9.1032	FALSE
0.021019	0.59043	0.46127	1.9473	76.621	0	0.02595	0.69367	2.1241	0.40957	0.053196	0.05329	0.012217	0.02595	8304.8	0.043951	1.6937	0.02595	0.012217	3.5251	1.1332	0.053196	0.009896	0.055634	0.021019	0.0356	1.9524	8.9105	2.1099	0.27797	0.025044	85.827	4.2528	3.5075	0.053196	2.1241	8.9658	0.51304	0.025044	-1.6e-05	0.36997	0.025044	162.94	159.42	1.0246	1.9051	3.6157	0.053196	0.025044	1.606	0.48696	0.23514	7.9117	9.9105	59.406	0.025048	0.05132	0.98821	0.25264	103.54	2.2896	83.677	4.362	41.032	FALSE
0.020398	0.57639	0.0552	1.098	-101.11	0.13355	0.019069	0.73492	0.9166	0.42361	0.077591	0.033857	0.020804	0.019069	11033	0.033083	1.7349	0.019069	0.020804	70.642	1.0815	-0.008808	0.022253	0.86195	0.40154	0.035388	-0.15051	0.14466	5.579	0.62884	0.020804	251.54	1.4822	1.4483	0.006172	0.9166	33.477	0.43678	0.006733	0.19934	-2.1813	-0.00961	201.55	130.91	0.11498	0.78304	77.563	-0.008808	-0.00961	1.0729	0.56322	0.67467	1.1101	1.1447	20938	0.10838	0.048152	0.97461	0.031099	5.1669	2.7881	224.28	1.6274	2.4021	TRUE
0.028847	0.31912	0.39689	2.3033	8.1885	0.3017	0.043574	1.5397	1.0257	0.49134	0.043574	0.14309	0.033329	0.043574	1688.6	0.21615	3.1336	0.043574	0.021054	55.627	1.0966	0.043249	0.013938	0.37448	0.49134	0.17	0.21434	1.3292	4.6236	0.041068	0.021054	55.084	6.6262	0.13553	0.043249	2.1047	26.436	0.50594	0.020897	0.88756	0.15282	0.020897	76.034	20.407	0.091455	1.2675	57.056	0.017844	0.008622	2.198	0.30452	0.15092	1.6455	1.6944	16682	0.02504	0.05871	0.97496	0.029717	6.5615	17.886	53.705	6.7964	6.9313	FALSE
0.041379	0.81631	-0.08261	0.87465	-73.671	-0.14992	0.053565	0.22503	1.5469	0.18369	0.11246	0.081275	0.072611	0.053565	2652.6	0.1376	1.225	0.053565	0.034627	33.502	1.5869	0.10666	0.02675	-0.10716	0.12571	0.12267	1.8111	-0.19504	4.7697	0.42958	0.068995	162.1	2.281	1.8416	0.062935	1.6157	3.493	0.30807	0.040684	0.33808	0.16449	0.06895	83.441	49.939	0.29143	0.65921	34.474	0.047901	0.030966	0.70616	0.65905	0.43841	0.43369	0.72734	0.87465	0.040684	0.22527	0.96685	0.67711	10.895	7.309	155.51	2.3472	3.6522	TRUE
0.0036034	0.82406	-0.049051	0.89208	-111.35	0	0.0084533	0.21344	0.87744	0.17589	0.051472	0.018599	0.052434	0.0084533	6537.6	0.05583	1.2135	0.0084533	0.009634	78.767	1.2561	0.046816	0.0041067	0.018433	0.13635	0.049945	1.0883	-0.082506	4.3226	0.85181	0.058418	194.97	1.8787	1.0361	0.02662	0.90529	0.83172	0.4357	0.030338	0.19962	0.32557	0.053355	130.92	52.149	0.01903	0.61625	80.944	0.0092611	0.010555	0.492	0.45449	0.53229	0.29585	0.73287	-1031	0.03031	0.020487	0.94317	1.4771	4.6339	6.9992	189.06	1.9306	1.4759	TRUE
0.063897	0.84939	0.28508	1.5568	-3.031	-0.11692	0.083468	0.17731	4.8379	0.1506	0.1147	0.16303	0.022181	0.083468	2889.2	0.12633	1.1773	0.083468	0.017253	23.837	0.90215	0.095148	0.013208	-0.028529	0.10235	0.10329	3.0466	1.4059	3.751	0.13887	0.023709	39.432	9.3064	5.6095	0.098874	4.8793	1.6105	0.44934	0.020437	0.36452	0.23795	0.019667	46.055	22.218	0.20224	0.98164	24.204	0.071309	0.01474	0.93839	0.51197	0.10745	0.74273	2.216	1607	0.020425	0.42428	0.9765	1.9837	15.312	16.428	38.627	9.4494	23.859	TRUE
-0.016498	0.81947	0.072367	1.2275	-18.003	0.17865	-0.016498	0.2203	1.5024	0.18053	0.05192	-0.051865	0.021734	-0.016498	9159.9	0.039848	1.2203	-0.016498	-0.010981	33.999	0.93876	-0.0013187	-0.010981	-0.035	0.16215	0.039848	-0.019275	0.11872	3.4347	0.47323	-0.010488	76.959	4.7428	1.841	-0.0062534	1.5024	0.49966	0.68191	-0.0041622	0.35808	0.57106	-0.00087775	67.188	33.19	-0.11789	0.78756	33.858	-0.050471	-0.033593	0.47648	0.3181	0.21085	0.29618	1.1187	196.89	-0.004162	-0.091385	1.0106	2.7772	10.736	10.997	77.279	4.7231	2.4648	FALSE
0.27262	0.13663	0.43372	4.4902	165.24	0.71378	0.33841	6.1821	1.3851	0.84464	0.33841	2.7232	0.29591	0.33841	145.89	2.502	7.3192	0.33841	0.29295	15.295	1.1155	0.32701	0.23599	0.88461	0.84464	2.0204	3.9208	0.98126	4.3313	-0.12196	0.29295	54.384	6.7115	2.3935	0.32701	1.1763	41.239	0.857	0.28308	2.2659	0.013594	0.28308	87.336	72.042	5.6317	4.1006	21.184	0.32359	0.28012	4.0841	0.12427	0.149	1.9109	1.9389	9301.1	0.27801	0.32276	0.72199	0.01463	23.864	5.0665	39.265	9.2959	2.6135	FALSE
0.051254	0.61687	0.22429	1.6497	-45.645	-0.13897	0.062992	0.62109	1.4367	0.38313	0.16999	0.18246	0.064703	0.062992	2422.2	0.15069	1.6211	0.062992	0.043845	94.094	1.3566	0.088199	0.035675	-0.011586	-0.087711	0.13167	0.8243	0.52102	4.7743	0.41713	0.06036	93.396	3.9081	2.1871	0.087509	1.4367	0.74965	0.64879	0.06091	0.11232	0.17401	0.06139	134.84	40.744	0.13839	0.57686	100.2	0.058233	0.040533	0.92324	0.34523	0.25588	0.89	1.5071	13338	0.06091	0.13378	0.95855	0.69338	3.8791	8.9585	87.707	4.1616	3.3374	FALSE
0.024055	0.60347	0.016676	1.0371	-20.053	0.010454	0.028689	0.65709	1.0531	0.39653	0.058645	0.063893	0.0984	0.028689	2125.6	0.17171	1.6571	0.028689	0.027243	22.16	0.96702	0.056717	0.022842	0.14791	0.3678	0.16403	1.8934	0.031211	4.7306	0.56802	0.051586	163.38	2.2341	1.6623	0.04991	1.0531	4.8678	0.47907	0.047394	0.021719	0.1528	0.053858	158.03	135.87	0.37625	0.89475	23.262	-0.018217	-0.017299	0.7717	0.44902	0.4476	0.74215	0.89662	896.76	0.047394	0.060663	0.97306	0.20814	16.471	2.6863	155.63	2.3453	1.9709	FALSE
0.015982	0.4743	0.31278	1.8666	16.736	0.066621	0.030405	1.0867	1.0339	0.51542	0.030405	0.084236	0.051821	0.030405	1947.1	0.18746	2.1084	0.030405	0.017722	48.151	1.0451	0.056718	0.009315	0.10428	0.51542	0.15705	0.34179	0.95867	3.9015	0.25687	0.017722	79.391	4.5975	0.11958	0.056718	1.7438	3.9471	0.62876	0.033058	0.12632	0.13533	0.033058	133.63	85.479	0.070609	1.2395	49.783	-0.001787	-0.001041	1.4205	0.36095	0.21751	1.5797	1.9271	2493	0.032775	0.031007	0.96723	0.21991	7.5802	4.2701	76.789	4.7533	5.2586	FALSE
0.080622	1.0208	0.13118	1.1542	-9.2273	-0.24848	0.080622	-0.02034	2.3527	-0.020763	0.082926	0.094766	0.037078	0.080622	4271.1	0.085457	0.97961	0.080622	0.034267	28.227	1.6757	0.082926	0.034267	-0.16781	-0.16791	0.085457	35.993	7.2508	3.6773	0.43301	0.034805	136.8	2.6708	2.2259	0.082705	2.3553	58.736	-0.007143	0.035153	0.010993	0.38002	0.035247	150.88	122.66	0.44311	0.22486	29.256	0.076313	0.032436	0.9619	0.85075	0.37479	-1.1477	-0.39484	624	0.035204	-3.883	0.96474	-0.65597	12.931	2.9758	131.98	2.7655	130.05	TRUE
-0.047427	0.75862	-0.15426	0.60384	-166.3	0.018073	-0.05889	0.29997	1.0086	0.22757	-0.05889	-0.15123	-0.061196	-0.05889	-6835.9	-0.053394	1.3182	-0.05889	-0.08897	75.096	0.9547	0.0057144	-0.071652	0.021857	0.22757	-0.038285	0.087076	-0.20169	6.5147	1.1146	-0.08897	216.58	1.6853	0.0075326	0.0057144	0.66959	0.26799	0.59679	0.0086332	0.064415	1.035	0.0086332	115.83	40.733	-0.34826	0.25411	75.743	-0.012669	-0.01914	0.30995	0.3894	0.59337	0.29752	0.78025	-504580	0.0085459	-0.20841	0.99145	1.6225	4.8605	8.9607	214.73	1.6998	0.86538	FALSE
-0.097789	0.2092	0.22754	2.7201	11.171	0.12805	-0.09756	3.0306	0.9123	0.634	-0.09756	-0.73747	0.0043986	-0.09756	12611	0.028943	4.7801	-0.09756	-0.070873	48.687	0.77641	-0.089318	-0.07104	0.18296	0.634	0.027845	-0.59196	0.35545	5.0116	0.11359	-0.070873	32.001	11.406	-0.42695	-0.089318	1.4221	2.2913	0.71091	-0.064886	0.40184	0.48109	-0.064886	81.317	32.63	-0.53258	1.3321	44.417	-0.19293	-0.14016	1.7201	0.13229	0.087675	0.99037	1.1105	23371	-0.096128	-0.15424	1.0961	0.12131	7.4969	11.186	35.078	10.406	2.1503	FALSE
0.042404	0.40663	0.29213	1.7433	-44.262	0.15212	0.053103	1.3856	1.0289	0.56343	0.053103	0.13511	0.068629	0.053103	1264.7	0.2886	2.4593	0.053103	0.031055	103.6	1.0935	0.059527	0.024798	0.19177	0.56343	0.26229	0.35817	0.92787	4.117	0.21961	0.031055	86.316	4.2287	0.14639	0.059527	1.7346	14.701	0.57702	0.034812	0.08735	0.108	0.034812	138.92	35.324	0.087369	0.5084	106.59	-0.0047233	-0.0027622	1.685	0.39303	0.23648	1.7896	1.8327	3824.7	0.028053	0.075261	0.97195	0.024125	3.5232	10.333	83.894	4.3507	5.4313	FALSE
0.030283	0.64452	-0.30888	0.4598	-44715	0	0.030283	0.55154	2.3294	0.35548	0.045804	0.052961	0.030555	0.030283	3305.3	0.11043	1.5515	0.030283	0.013001	31.942	1.1497	0.045797	0.013001	0.09471	0.082384	0.11043	2.9507	-0.41906	3.7232	0.2757	0.019664	91.407	4.019	3.5655	0.046086	2.3294	1.3886	0.39801	0.019785	0.012083	0.24783	0.019661	40.115	8.1726	0.14856	0.1033	32.377	0.0049061	0.0021062	0.40792	0.5718	0.24882	0.48228	0.53998	-1633.2	0.019785	0.085189	0.99322	0.11966	11.427	44.661	89.598	4.0737	3.1602	FALSE
0	0.85685	-0.21856	0.5809	-32.643	0.011694	0.023246	0.16707	3.7067	0.14315	0.048943	0.044575	0.01855	0.023246	4548.5	0.080246	1.1671	0.023246	0.006271	11.251	1.0229	0.048667	0	0.11589	0.12906	0.053117	1.8938	-0.31354	3.726	0.21929	0.011379	50.982	7.1593	4.3573	-0.026819	3.7067	1.093	0.31577	-0.007235	0.087441	0.30326	0.01313	25.34	14.089	0	0.3618	11.17	0.003155	0.000851	0.35354	0.52149	0.13968	0.20537	0.453	-1163	-0.007235	0	0.99387	1.2058	32.441	25.908	51.351	7.1079	5.3176	FALSE
-0.22312	1.0675	-0.24721	0.67215	-145.27	-0.18524	-0.22312	-0.063307	1.6982	-0.067584	-0.11196	-0.2959	-0.077297	-0.22312	-2968.5	-0.12296	0.93673	-0.22312	-0.13139	99.654	0.75606	-0.14262	-0.13139	-0.40836	-0.16925	-0.12296	-1.283	-0.50141	3.8561	0.62558	-0.11239	152.69	2.4624	1.7393	-0.10428	1.7447	0.13772	0.24593	-0.061404	0.00862	-0.701	-0.083983	107.54	7.8828	-0.48123	0.62351	91.143	-0.23447	-0.13807	0.47476	0.75404	0.4061	-0.13708	0.4988	-1775	-0.061429	3.3014	1.0642	-4.6388	3.6627	46.303	162.07	2.2521	3.4444	TRUE
0.075483	0.43484	-0.083547	0.76049	-103.74	-0.0272	0.076777	1.1687	1.0095	0.5082	0.076777	0.2201	0.13104	0.076777	1404.8	0.25982	2.2997	0.076777	0.08905	63.094	1.2393	0.10038	0.087551	-0.025907	0.5082	0.25684	1.1753	-0.11371	4.1419	0.4867	0.08905	149.07	2.4485	0.23084	0.10038	0.99679	1.3514	0.59421	0.11642	0.05256	0.10467	0.11642	104.54	41.449	0.50648	0.33324	63.691	0.064175	0.074435	0.61006	0.34882	0.40842	0.69169	0.80876	-1158.5	0.009375	0.14853	0.99062	0.16925	5.785	8.806	147.67	2.4716	1.1735	FALSE
